,Paper ID,Instance ID,Species,GBIF,Time,Place,Habitats,div_enum
3681,fhl_2014_Ziegler_27293.tei.xml,urn:lsid:marinespecies.org:taxname:507034,Xylophaga washingtona,https://www.gbif.org/species/search?q=Xylophaga washingtona&qField=SCIENTIFIC,,[],['shallow water'],7
3682,fhl_2014_Ziegler_27293.tei.xml,urn:lsid:marinespecies.org:taxname:138667,Xylophaga,https://www.gbif.org/species/search?q=Xylophaga&qField=SCIENTIFIC,,"[[1530567, 'boundary'], [1529903, 'Olympic Peninsula'], [2573411, 'Salish Sea'], [1655866, 'Cannon'], [1526614, 'Strait of Juan de Fuca'], [1658588, 'freshwater']]","['estuarine', 'estuarine waters', 'oceanic']",8
3683,fhl_2014_Ziegler_27293.tei.xml,urn:lsid:marinespecies.org:taxname:507034,Xylophaga washingtona,https://www.gbif.org/species/search?q=Xylophaga washingtona&qField=SCIENTIFIC,,"[[1512545, 'Pacific'], [1659875, 'stone']]","['coast', 'sea', 'oceanic']",9
3684,fhl_2014_Tassia_34637.tei.xml,urn:lsid:marinespecies.org:taxname:182911,Lana,https://www.gbif.org/species/search?q=Lana&qField=SCIENTIFIC,2014,"[[1151210, 'tide'], [1655866, 'Cannon'], [1669968, 'Gage'], [1655861, 'Cameron']]","['shallow water', 'sea']",3
3685,fhl_2014_Tassia_34637.tei.xml,urn:lsid:marinespecies.org:taxname:464034,here,https://www.gbif.org/species/search?q=here&qField=SCIENTIFIC,2014,"[[1151210, 'tide'], [1504826, 'False Bay']]","['sea', 'sand', 'shore']",4
3686,fhl_2014_Tassia_34637.tei.xml,urn:lsid:marinespecies.org:taxname:140480,Mytilus edulis,https://www.gbif.org/species/search?q=Mytilus edulis&qField=SCIENTIFIC,2014,"[[1512650, 'Seattle']]","['tree', 'trees']",6
3687,fhl_2014_Tassia_34637.tei.xml,urn:lsid:marinespecies.org:taxname:129626,Spiophanes,https://www.gbif.org/species/search?q=Spiophanes&qField=SCIENTIFIC,2014,"[[1151210, 'tide'], [1699810, 'Shoreline'], [1151210, 'Tide']]",['sea'],10
3688,fhl_2014_Tassia_34637.tei.xml,urn:lsid:marinespecies.org:taxname:348051,Spio,https://www.gbif.org/species/search?q=Spio&qField=SCIENTIFIC,2014,[],"['tree', 'trees']",12
3689,fhl_2014_Tassia_34637.tei.xml,urn:lsid:marinespecies.org:taxname:129626,Spiophanes,https://www.gbif.org/species/search?q=Spiophanes&qField=SCIENTIFIC,2014,"[[1151210, 'tide'], [1134633, 'Cluster']]",['sea'],13
3690,fhl_2014_Tassia_34637.tei.xml,urn:lsid:marinespecies.org:taxname:182911,Lana,https://www.gbif.org/species/search?q=Lana&qField=SCIENTIFIC,2014,"[[1504826, 'False Bay'], [1699810, 'shoreline'], [1530102, 'case']]","['peaks', 'marsh', 'shore', 'sand', 'mudflats', 'valleys']",14
3691,fhl_2014_Sullivan_34643.tei.xml,urn:lsid:marinespecies.org:taxname:240755,Pisaster ochraceus,https://www.gbif.org/species/search?q=Pisaster ochraceus&qField=SCIENTIFIC,,"[[249767, 'southern']]","['coast', 'sea']",1
3692,fhl_2014_Sullivan_34643.tei.xml,urn:lsid:marinespecies.org:taxname:240754,Pisaster,https://www.gbif.org/species/search?q=Pisaster&qField=SCIENTIFIC,,"[[249767, 'southern']]","['coast', 'sea']",1
3693,fhl_2014_Sullivan_34643.tei.xml,urn:lsid:marinespecies.org:taxname:379175,Asterias vulgaris,https://www.gbif.org/species/search?q=Asterias vulgaris&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1141234, 'Drew']]","['sea', 'areas']",2
3694,fhl_2014_Sullivan_34643.tei.xml,urn:lsid:marinespecies.org:taxname:6,bacteria,https://www.gbif.org/species/search?q=bacteria&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1141234, 'Drew']]","['sea', 'areas']",2
3695,fhl_2014_Sullivan_34643.tei.xml,urn:lsid:marinespecies.org:taxname:255074,Heliaster kubiniji,https://www.gbif.org/species/search?q=Heliaster kubiniji&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1141234, 'Drew']]","['sea', 'areas']",2
3696,fhl_2014_Sullivan_34643.tei.xml,urn:lsid:marinespecies.org:taxname:367837,Mytilus californianus,https://www.gbif.org/species/search?q=Mytilus californianus&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1141234, 'Drew']]","['sea', 'areas']",2
3697,fhl_2014_Sullivan_34643.tei.xml,urn:lsid:marinespecies.org:taxname:10,viruses,https://www.gbif.org/species/search?q=viruses&qField=SCIENTIFIC,,[],"['seawater', 'sea']",6
3698,fhl_2014_Sullivan_34643.tei.xml,urn:lsid:marinespecies.org:taxname:6,bacteria,https://www.gbif.org/species/search?q=bacteria&qField=SCIENTIFIC,,[],"['seawater', 'sea']",6
3699,fhl_2014_Sullivan_34643.tei.xml,urn:lsid:marinespecies.org:taxname:151362,Box,https://www.gbif.org/species/search?q=Box&qField=SCIENTIFIC,,"[[247722, 'post']]",[],11
3700,fhl_2014_Tassia_27291.tei.xml,urn:lsid:marinespecies.org:taxname:182911,Lana,https://www.gbif.org/species/search?q=Lana&qField=SCIENTIFIC,2014,"[[1151210, 'tide'], [1655866, 'Cannon'], [1669968, 'Gage'], [1655861, 'Cameron']]","['shallow water', 'sea']",3
3701,fhl_2014_Tassia_27291.tei.xml,urn:lsid:marinespecies.org:taxname:464034,here,https://www.gbif.org/species/search?q=here&qField=SCIENTIFIC,2014,"[[1151210, 'tide'], [1504826, 'False Bay']]","['sea', 'sand', 'shore']",4
3702,fhl_2014_Tassia_27291.tei.xml,urn:lsid:marinespecies.org:taxname:140480,Mytilus edulis,https://www.gbif.org/species/search?q=Mytilus edulis&qField=SCIENTIFIC,2014,"[[1512650, 'Seattle']]","['tree', 'trees']",6
3703,fhl_2014_Tassia_27291.tei.xml,urn:lsid:marinespecies.org:taxname:129626,Spiophanes,https://www.gbif.org/species/search?q=Spiophanes&qField=SCIENTIFIC,2014,"[[1151210, 'tide'], [1699810, 'Shoreline'], [1151210, 'Tide']]",['sea'],10
3704,fhl_2014_Tassia_27291.tei.xml,urn:lsid:marinespecies.org:taxname:348051,Spio,https://www.gbif.org/species/search?q=Spio&qField=SCIENTIFIC,2014,[],"['tree', 'trees']",12
3705,fhl_2014_Tassia_27291.tei.xml,urn:lsid:marinespecies.org:taxname:129626,Spiophanes,https://www.gbif.org/species/search?q=Spiophanes&qField=SCIENTIFIC,2014,"[[1151210, 'tide'], [1134633, 'Cluster']]",['sea'],13
3706,fhl_2014_Tassia_27291.tei.xml,urn:lsid:marinespecies.org:taxname:182911,Lana,https://www.gbif.org/species/search?q=Lana&qField=SCIENTIFIC,2014,"[[1504826, 'False Bay'], [1699810, 'shoreline'], [1530102, 'case']]","['peaks', 'marsh', 'shore', 'sand', 'mudflats', 'valleys']",14
3707,fhl_2014_Sullivan_27302.tei.xml,urn:lsid:marinespecies.org:taxname:240755,Pisaster ochraceus,https://www.gbif.org/species/search?q=Pisaster ochraceus&qField=SCIENTIFIC,,"[[249767, 'southern']]","['coast', 'sea']",1
3708,fhl_2014_Sullivan_27302.tei.xml,urn:lsid:marinespecies.org:taxname:240754,Pisaster,https://www.gbif.org/species/search?q=Pisaster&qField=SCIENTIFIC,,"[[249767, 'southern']]","['coast', 'sea']",1
3709,fhl_2014_Sullivan_27302.tei.xml,urn:lsid:marinespecies.org:taxname:379175,Asterias vulgaris,https://www.gbif.org/species/search?q=Asterias vulgaris&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1141234, 'Drew']]","['sea', 'areas']",2
3710,fhl_2014_Sullivan_27302.tei.xml,urn:lsid:marinespecies.org:taxname:6,bacteria,https://www.gbif.org/species/search?q=bacteria&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1141234, 'Drew']]","['sea', 'areas']",2
3711,fhl_2014_Sullivan_27302.tei.xml,urn:lsid:marinespecies.org:taxname:255074,Heliaster kubiniji,https://www.gbif.org/species/search?q=Heliaster kubiniji&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1141234, 'Drew']]","['sea', 'areas']",2
3712,fhl_2014_Sullivan_27302.tei.xml,urn:lsid:marinespecies.org:taxname:367837,Mytilus californianus,https://www.gbif.org/species/search?q=Mytilus californianus&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1141234, 'Drew']]","['sea', 'areas']",2
3713,fhl_2014_Sullivan_27302.tei.xml,urn:lsid:marinespecies.org:taxname:10,viruses,https://www.gbif.org/species/search?q=viruses&qField=SCIENTIFIC,,[],"['seawater', 'sea']",6
3714,fhl_2014_Sullivan_27302.tei.xml,urn:lsid:marinespecies.org:taxname:6,bacteria,https://www.gbif.org/species/search?q=bacteria&qField=SCIENTIFIC,,[],"['seawater', 'sea']",6
3715,fhl_2014_Sullivan_27302.tei.xml,urn:lsid:marinespecies.org:taxname:151362,Box,https://www.gbif.org/species/search?q=Box&qField=SCIENTIFIC,,"[[247722, 'post']]",[],11
3716,fhl_2014_Solomon_34618.tei.xml,urn:lsid:marinespecies.org:taxname:854086,anemone,https://www.gbif.org/species/search?q=anemone&qField=SCIENTIFIC,,"[[1151210, 'tide'], [1505051, 'Friday Harbor'], [1508077, 'San Juan Island'], [234322, 'Monterey Bay']]",['sea'],1
3717,fhl_2014_Solomon_34618.tei.xml,urn:lsid:marinespecies.org:taxname:100832,Urticina crassicornis,https://www.gbif.org/species/search?q=Urticina crassicornis&qField=SCIENTIFIC,,"[[1151210, 'tide'], [1505051, 'Friday Harbor'], [1508077, 'San Juan Island'], [234322, 'Monterey Bay']]",['sea'],1
3718,fhl_2014_Solomon_34618.tei.xml,urn:lsid:marinespecies.org:taxname:100770,Metridium,https://www.gbif.org/species/search?q=Metridium&qField=SCIENTIFIC,,"[[1151210, 'tide'], [1505051, 'Friday Harbor'], [1508077, 'San Juan Island'], [234322, 'Monterey Bay']]",['sea'],1
3719,fhl_2014_Solomon_34618.tei.xml,urn:lsid:marinespecies.org:taxname:854086,anemone,https://www.gbif.org/species/search?q=anemone&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1508077, 'San Juan Island'], [1136739, 'shady']]","['seawater', 'upstream', 'downstream']",2
3720,fhl_2014_Solomon_34618.tei.xml,urn:lsid:marinespecies.org:taxname:854086,anemone,https://www.gbif.org/species/search?q=anemone&qField=SCIENTIFIC,,"[[1530102, 'case'], [1660043, 'Turner']]","['seawater', 'upstream', 'downstream']",3
3721,fhl_2014_Solomon_34618.tei.xml,urn:lsid:marinespecies.org:taxname:100832,Urticina crassicornis,https://www.gbif.org/species/search?q=Urticina crassicornis&qField=SCIENTIFIC,,"[[1530102, 'case'], [1660043, 'Turner']]","['seawater', 'upstream', 'downstream']",3
3722,fhl_2014_Solomon_27277.tei.xml,urn:lsid:marinespecies.org:taxname:854086,anemone,https://www.gbif.org/species/search?q=anemone&qField=SCIENTIFIC,,"[[1151210, 'tide'], [1505051, 'Friday Harbor'], [1508077, 'San Juan Island'], [234322, 'Monterey Bay']]",['sea'],1
3723,fhl_2014_Solomon_27277.tei.xml,urn:lsid:marinespecies.org:taxname:100832,Urticina crassicornis,https://www.gbif.org/species/search?q=Urticina crassicornis&qField=SCIENTIFIC,,"[[1151210, 'tide'], [1505051, 'Friday Harbor'], [1508077, 'San Juan Island'], [234322, 'Monterey Bay']]",['sea'],1
3724,fhl_2014_Solomon_27277.tei.xml,urn:lsid:marinespecies.org:taxname:100770,Metridium,https://www.gbif.org/species/search?q=Metridium&qField=SCIENTIFIC,,"[[1151210, 'tide'], [1505051, 'Friday Harbor'], [1508077, 'San Juan Island'], [234322, 'Monterey Bay']]",['sea'],1
3725,fhl_2014_Solomon_27277.tei.xml,urn:lsid:marinespecies.org:taxname:854086,anemone,https://www.gbif.org/species/search?q=anemone&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1508077, 'San Juan Island'], [1136739, 'shady']]","['seawater', 'upstream', 'downstream']",2
3726,fhl_2014_Solomon_27277.tei.xml,urn:lsid:marinespecies.org:taxname:854086,anemone,https://www.gbif.org/species/search?q=anemone&qField=SCIENTIFIC,,"[[1530102, 'case'], [1660043, 'Turner']]","['seawater', 'upstream', 'downstream']",3
3727,fhl_2014_Solomon_27277.tei.xml,urn:lsid:marinespecies.org:taxname:100832,Urticina crassicornis,https://www.gbif.org/species/search?q=Urticina crassicornis&qField=SCIENTIFIC,,"[[1530102, 'case'], [1660043, 'Turner']]","['seawater', 'upstream', 'downstream']",3
3728,fhl_2014_Sui_27212.tei.xml,urn:lsid:marinespecies.org:taxname:147109,Polinices,https://www.gbif.org/species/search?q=Polinices&qField=SCIENTIFIC,,"[[1504826, 'False Bay'], [1530567, 'boundary'], [1151035, 'the point'], [1166717, 'Walker'], [1527079, 'the wedge'], [1659875, 'stone']]","['sandy', 'beaches', 'marine', 'mud flats', 'transition', 'pelagic']",1
3729,fhl_2014_Sui_27212.tei.xml,urn:lsid:marinespecies.org:taxname:138312,Patella,https://www.gbif.org/species/search?q=Patella&qField=SCIENTIFIC,,"[[1504826, 'False Bay'], [1530567, 'boundary'], [1151035, 'the point'], [1166717, 'Walker'], [1527079, 'the wedge'], [1659875, 'stone']]","['sandy', 'beaches', 'marine', 'mud flats', 'transition', 'pelagic']",1
3730,fhl_2014_Sui_27212.tei.xml,urn:lsid:marinespecies.org:taxname:737570,Amblychilepas scutellum,https://www.gbif.org/species/search?q=Amblychilepas scutellum&qField=SCIENTIFIC,,"[[1504826, 'False Bay'], [1530567, 'boundary'], [1151035, 'the point'], [1166717, 'Walker'], [1527079, 'the wedge'], [1659875, 'stone']]","['sandy', 'beaches', 'marine', 'mud flats', 'transition', 'pelagic']",1
3731,fhl_2014_Sui_27212.tei.xml,urn:lsid:marinespecies.org:taxname:225651,Burnupena,https://www.gbif.org/species/search?q=Burnupena&qField=SCIENTIFIC,,"[[1504826, 'False Bay'], [1530567, 'boundary'], [1151035, 'the point'], [1166717, 'Walker'], [1527079, 'the wedge'], [1659875, 'stone']]","['sandy', 'beaches', 'marine', 'mud flats', 'transition', 'pelagic']",1
3732,fhl_2014_Sui_27212.tei.xml,urn:lsid:marinespecies.org:taxname:575156,Haminoea vesicula,https://www.gbif.org/species/search?q=Haminoea vesicula&qField=SCIENTIFIC,,"[[1504826, 'False Bay'], [1530567, 'boundary'], [1151035, 'the point'], [1166717, 'Walker'], [1527079, 'the wedge'], [1659875, 'stone']]","['sandy', 'beaches', 'marine', 'mud flats', 'transition', 'pelagic']",1
3733,fhl_2014_Sui_27212.tei.xml,urn:lsid:marinespecies.org:taxname:464034,Here,https://www.gbif.org/species/search?q=Here&qField=SCIENTIFIC,,"[[1659509, 'ridge']]","['seawater', 'sand']",3
3734,fhl_2014_Sui_27212.tei.xml,urn:lsid:marinespecies.org:taxname:181058,Bullia,https://www.gbif.org/species/search?q=Bullia&qField=SCIENTIFIC,,"[[1166717, 'Walker'], [1121168, 'glide']]","['sand', 'marine', 'downstream']",14
3735,fhl_2014_Sui_27212.tei.xml,urn:lsid:marinespecies.org:taxname:575156,Haminoea vesicula,https://www.gbif.org/species/search?q=Haminoea vesicula&qField=SCIENTIFIC,,"[[1166717, 'Walker'], [1121168, 'glide']]","['sand', 'marine', 'downstream']",14
3736,fhl_2014_Sloan_34644.tei.xml,urn:lsid:marinespecies.org:taxname:10,viruses,https://www.gbif.org/species/search?q=viruses&qField=SCIENTIFIC,,"[[1660398, 'Butler'], [270347, 'Caswell'], [1534146, 'Allen']]","['sea', 'seawater', 'marine', 'pelagic']",1
3737,fhl_2014_Sloan_34644.tei.xml,urn:lsid:marinespecies.org:taxname:6,bacteria,https://www.gbif.org/species/search?q=bacteria&qField=SCIENTIFIC,,"[[1660398, 'Butler'], [270347, 'Caswell'], [1534146, 'Allen']]","['sea', 'seawater', 'marine', 'pelagic']",1
3738,fhl_2014_Sloan_34644.tei.xml,urn:lsid:marinespecies.org:taxname:793,Platyhelminthes,https://www.gbif.org/species/search?q=Platyhelminthes&qField=SCIENTIFIC,,"[[1660398, 'Butler'], [270347, 'Caswell'], [1534146, 'Allen']]","['sea', 'seawater', 'marine', 'pelagic']",1
3739,fhl_2014_Sloan_34644.tei.xml,urn:lsid:marinespecies.org:taxname:4,fungi,https://www.gbif.org/species/search?q=fungi&qField=SCIENTIFIC,,"[[1660398, 'Butler'], [270347, 'Caswell'], [1534146, 'Allen']]","['sea', 'seawater', 'marine', 'pelagic']",1
3740,fhl_2014_Sloan_34644.tei.xml,urn:lsid:marinespecies.org:taxname:415809,phyla,https://www.gbif.org/species/search?q=phyla&qField=SCIENTIFIC,,"[[1660398, 'Butler'], [270347, 'Caswell'], [1534146, 'Allen']]","['sea', 'seawater', 'marine', 'pelagic']",1
3741,fhl_2014_Sloan_34644.tei.xml,urn:lsid:marinespecies.org:taxname:772236,Acosta,https://www.gbif.org/species/search?q=Acosta&qField=SCIENTIFIC,,"[[1660398, 'Butler'], [270347, 'Caswell'], [1534146, 'Allen']]","['sea', 'seawater', 'marine', 'pelagic']",1
3742,fhl_2014_Sloan_34644.tei.xml,urn:lsid:marinespecies.org:taxname:513215,Dendraster excentricus,https://www.gbif.org/species/search?q=Dendraster excentricus&qField=SCIENTIFIC,,"[[1510786, 'Argyle'], [247722, 'Post'], [1658065, 'bivalve'], [1531376, 'Argyle lagoon'], [1530561, 'Equality'], [1134633, 'cluster']]","['sandy', 'sand', 'pelagic']",3
3743,fhl_2014_Sloan_34644.tei.xml,urn:lsid:marinespecies.org:taxname:513215,Dendraster excentricus,https://www.gbif.org/species/search?q=Dendraster excentricus&qField=SCIENTIFIC,,[],['pelagic'],4
3744,fhl_2014_Sui_34527.tei.xml,urn:lsid:marinespecies.org:taxname:147109,Polinices,https://www.gbif.org/species/search?q=Polinices&qField=SCIENTIFIC,,"[[1504826, 'False Bay'], [1530567, 'boundary'], [1151035, 'the point'], [1166717, 'Walker'], [1527079, 'the wedge'], [1659875, 'stone']]","['sandy', 'beaches', 'marine', 'mud flats', 'transition', 'pelagic']",1
3745,fhl_2014_Sui_34527.tei.xml,urn:lsid:marinespecies.org:taxname:138312,Patella,https://www.gbif.org/species/search?q=Patella&qField=SCIENTIFIC,,"[[1504826, 'False Bay'], [1530567, 'boundary'], [1151035, 'the point'], [1166717, 'Walker'], [1527079, 'the wedge'], [1659875, 'stone']]","['sandy', 'beaches', 'marine', 'mud flats', 'transition', 'pelagic']",1
3746,fhl_2014_Sui_34527.tei.xml,urn:lsid:marinespecies.org:taxname:737570,Amblychilepas scutellum,https://www.gbif.org/species/search?q=Amblychilepas scutellum&qField=SCIENTIFIC,,"[[1504826, 'False Bay'], [1530567, 'boundary'], [1151035, 'the point'], [1166717, 'Walker'], [1527079, 'the wedge'], [1659875, 'stone']]","['sandy', 'beaches', 'marine', 'mud flats', 'transition', 'pelagic']",1
3747,fhl_2014_Sui_34527.tei.xml,urn:lsid:marinespecies.org:taxname:225651,Burnupena,https://www.gbif.org/species/search?q=Burnupena&qField=SCIENTIFIC,,"[[1504826, 'False Bay'], [1530567, 'boundary'], [1151035, 'the point'], [1166717, 'Walker'], [1527079, 'the wedge'], [1659875, 'stone']]","['sandy', 'beaches', 'marine', 'mud flats', 'transition', 'pelagic']",1
3748,fhl_2014_Sui_34527.tei.xml,urn:lsid:marinespecies.org:taxname:575156,Haminoea vesicula,https://www.gbif.org/species/search?q=Haminoea vesicula&qField=SCIENTIFIC,,"[[1504826, 'False Bay'], [1530567, 'boundary'], [1151035, 'the point'], [1166717, 'Walker'], [1527079, 'the wedge'], [1659875, 'stone']]","['sandy', 'beaches', 'marine', 'mud flats', 'transition', 'pelagic']",1
3749,fhl_2014_Sui_34527.tei.xml,urn:lsid:marinespecies.org:taxname:464034,Here,https://www.gbif.org/species/search?q=Here&qField=SCIENTIFIC,,"[[1659509, 'ridge']]","['seawater', 'sand']",3
3750,fhl_2014_Sui_34527.tei.xml,urn:lsid:marinespecies.org:taxname:181058,Bullia,https://www.gbif.org/species/search?q=Bullia&qField=SCIENTIFIC,,"[[1166717, 'Walker'], [1121168, 'glide']]","['sand', 'marine', 'downstream']",14
3751,fhl_2014_Sui_34527.tei.xml,urn:lsid:marinespecies.org:taxname:575156,Haminoea vesicula,https://www.gbif.org/species/search?q=Haminoea vesicula&qField=SCIENTIFIC,,"[[1166717, 'Walker'], [1121168, 'glide']]","['sand', 'marine', 'downstream']",14
3752,fhl_2014_Sloan_27301.tei.xml,urn:lsid:marinespecies.org:taxname:10,viruses,https://www.gbif.org/species/search?q=viruses&qField=SCIENTIFIC,,"[[1660398, 'Butler'], [270347, 'Caswell'], [1534146, 'Allen']]","['sea', 'seawater', 'marine', 'pelagic']",1
3753,fhl_2014_Sloan_27301.tei.xml,urn:lsid:marinespecies.org:taxname:6,bacteria,https://www.gbif.org/species/search?q=bacteria&qField=SCIENTIFIC,,"[[1660398, 'Butler'], [270347, 'Caswell'], [1534146, 'Allen']]","['sea', 'seawater', 'marine', 'pelagic']",1
3754,fhl_2014_Sloan_27301.tei.xml,urn:lsid:marinespecies.org:taxname:793,Platyhelminthes,https://www.gbif.org/species/search?q=Platyhelminthes&qField=SCIENTIFIC,,"[[1660398, 'Butler'], [270347, 'Caswell'], [1534146, 'Allen']]","['sea', 'seawater', 'marine', 'pelagic']",1
3755,fhl_2014_Sloan_27301.tei.xml,urn:lsid:marinespecies.org:taxname:4,fungi,https://www.gbif.org/species/search?q=fungi&qField=SCIENTIFIC,,"[[1660398, 'Butler'], [270347, 'Caswell'], [1534146, 'Allen']]","['sea', 'seawater', 'marine', 'pelagic']",1
3756,fhl_2014_Sloan_27301.tei.xml,urn:lsid:marinespecies.org:taxname:415809,phyla,https://www.gbif.org/species/search?q=phyla&qField=SCIENTIFIC,,"[[1660398, 'Butler'], [270347, 'Caswell'], [1534146, 'Allen']]","['sea', 'seawater', 'marine', 'pelagic']",1
3757,fhl_2014_Sloan_27301.tei.xml,urn:lsid:marinespecies.org:taxname:772236,Acosta,https://www.gbif.org/species/search?q=Acosta&qField=SCIENTIFIC,,"[[1660398, 'Butler'], [270347, 'Caswell'], [1534146, 'Allen']]","['sea', 'seawater', 'marine', 'pelagic']",1
3758,fhl_2014_Sloan_27301.tei.xml,urn:lsid:marinespecies.org:taxname:513215,Dendraster excentricus,https://www.gbif.org/species/search?q=Dendraster excentricus&qField=SCIENTIFIC,,"[[1510786, 'Argyle'], [247722, 'Post'], [1658065, 'bivalve'], [1531376, 'Argyle lagoon'], [1530561, 'Equality'], [1134633, 'cluster']]","['sandy', 'sand', 'pelagic']",3
3759,fhl_2014_Sloan_27301.tei.xml,urn:lsid:marinespecies.org:taxname:513215,Dendraster excentricus,https://www.gbif.org/species/search?q=Dendraster excentricus&qField=SCIENTIFIC,,[],['pelagic'],4
3760,fhl_2014_Levy_27252.tei.xml,urn:lsid:marinespecies.org:taxname:240751,Nereocystis,https://www.gbif.org/species/search?q=Nereocystis&qField=SCIENTIFIC,,"[[1514870, 'Beach'], [251267, 'wave'], [1659061, 'marina'], [1514870, 'beach']]","['coastal', 'beaches', 'marine', 'sea', 'shore', 'sand', 'sandy', 'sandy shores']",1
3761,fhl_2014_Levy_27252.tei.xml,urn:lsid:marinespecies.org:taxname:325799,Fucus,https://www.gbif.org/species/search?q=Fucus&qField=SCIENTIFIC,,"[[1514870, 'Beach'], [251267, 'wave'], [1659061, 'marina'], [1514870, 'beach']]","['coastal', 'beaches', 'marine', 'sea', 'shore', 'sand', 'sandy', 'sandy shores']",1
3762,fhl_2014_Levy_27252.tei.xml,urn:lsid:marinespecies.org:taxname:144233,Zostera,https://www.gbif.org/species/search?q=Zostera&qField=SCIENTIFIC,,"[[1514870, 'Beach'], [251267, 'wave'], [1659061, 'marina'], [1514870, 'beach']]","['coastal', 'beaches', 'marine', 'sea', 'shore', 'sand', 'sandy', 'sandy shores']",1
3763,fhl_2014_Levy_27252.tei.xml,urn:lsid:marinespecies.org:taxname:370041,Phyllospadix,https://www.gbif.org/species/search?q=Phyllospadix&qField=SCIENTIFIC,,"[[1514870, 'Beach'], [251267, 'wave'], [1659061, 'marina'], [1514870, 'beach']]","['coastal', 'beaches', 'marine', 'sea', 'shore', 'sand', 'sandy', 'sandy shores']",1
3764,fhl_2014_Levy_27252.tei.xml,urn:lsid:marinespecies.org:taxname:240751,Nereocystis,https://www.gbif.org/species/search?q=Nereocystis&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1512751, 'University'], [1659061, 'marina'], [1514870, 'beach'], [1508077, 'San Juan Island'], [1143296, 'harbor'], [1507506, 'Point Caution'], [251267, 'wave'], [1518307, 'crescent'], [1518004, 'concrete'], [1531692, 'Turn Rock']]","['beaches', 'sea', 'trees', 'sand', 'low shrubs']",2
3765,fhl_2014_Levy_27252.tei.xml,urn:lsid:marinespecies.org:taxname:325799,Fucus,https://www.gbif.org/species/search?q=Fucus&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1512751, 'University'], [1659061, 'marina'], [1514870, 'beach'], [1508077, 'San Juan Island'], [1143296, 'harbor'], [1507506, 'Point Caution'], [251267, 'wave'], [1518307, 'crescent'], [1518004, 'concrete'], [1531692, 'Turn Rock']]","['beaches', 'sea', 'trees', 'sand', 'low shrubs']",2
3766,fhl_2014_Levy_27252.tei.xml,urn:lsid:marinespecies.org:taxname:144233,Zostera,https://www.gbif.org/species/search?q=Zostera&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1512751, 'University'], [1659061, 'marina'], [1514870, 'beach'], [1508077, 'San Juan Island'], [1143296, 'harbor'], [1507506, 'Point Caution'], [251267, 'wave'], [1518307, 'crescent'], [1518004, 'concrete'], [1531692, 'Turn Rock']]","['beaches', 'sea', 'trees', 'sand', 'low shrubs']",2
3767,fhl_2014_Levy_27252.tei.xml,urn:lsid:marinespecies.org:taxname:118085,coleoptera,https://www.gbif.org/species/search?q=coleoptera&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1659061, 'marina'], [1507506, 'Point Caution']]",['sea'],3
3768,fhl_2014_Levy_27252.tei.xml,urn:lsid:marinespecies.org:taxname:118101,Ephydridae,https://www.gbif.org/species/search?q=Ephydridae&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1659061, 'marina'], [1507506, 'Point Caution']]",['sea'],3
3769,fhl_2014_Levy_27252.tei.xml,urn:lsid:marinespecies.org:taxname:118101,ephydridae,https://www.gbif.org/species/search?q=ephydridae&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1659061, 'marina'], [1507506, 'Point Caution']]",['sea'],3
3770,fhl_2014_Levy_27252.tei.xml,urn:lsid:marinespecies.org:taxname:118101,ephydridae,https://www.gbif.org/species/search?q=ephydridae&qField=SCIENTIFIC,,"[[1514870, 'beach'], [1505051, 'Friday Harbor'], [1659061, 'marina'], [1507506, 'Point Caution']]",[],4
3771,fhl_2014_Levy_27252.tei.xml,urn:lsid:marinespecies.org:taxname:562074,fragile,https://www.gbif.org/species/search?q=fragile&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1659061, 'marina'], [1514870, 'beach'], [1508077, 'San Juan Island'], [1507506, 'Point Caution'], [1151035, 'the Point'], [2573411, 'Salish Sea']]","['beaches', 'primary', 'sea', 'marine']",5
3772,fhl_2014_Levy_27252.tei.xml,urn:lsid:marinespecies.org:taxname:118101,ephydridae,https://www.gbif.org/species/search?q=ephydridae&qField=SCIENTIFIC,,"[[1505051, 'Friday Harbor'], [1659061, 'marina'], [1514870, 'beach'], [1508077, 'San Juan Island'], [1507506, 'Point Caution'], [1151035, 'the Point'], [2573411, 'Salish Sea']]","['beaches', 'primary', 'sea', 'marine']",5
